ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY
915478068,0,19JUL51,48,0,8,"$79,637",No,"$199,180",Yes,M,<High School,z_Blue Collar,27,Commercial,"$30,120",1,Panel Truck,no,$0,0,No,2,$0,6,0,z_Highly Rural/ Rural
434682556,0,19MAY47,52,0,15,,No,"$164,119",Yes,M,<High School,Clerical,37,Commercial,"$16,720",10,Van,yes,"$5,087",3,No,3,$0,7,0,z_Highly Rural/ Rural
700436600,0,12JUN41,58,0,,"$22,877",No,,Yes,M,<High School,Home Maker,41,Private,"$18,530",6,Van,yes,$0,0,No,1,$0,,0,z_Highly Rural/ Rural
488795290,0,29JAN69,30,4,0,$0,No,"$62,607",Yes,z_F,z_High School,Home Maker,40,Private,"$15,210",10,Minivan,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
210586185,0,21APR51,48,0,12,"$88,392",No,"$237,486",Yes,M,Masters,,24,Commercial,"$30,630",4,Panel Truck,no,$0,0,No,0,$0,17,0,Highly Urban/ Urban
320655370,0,18DEC51,47,0,6,"$22,358",No,$0,z_No,z_F,z_High School,Clerical,19,Private,"$19,840",1,z_SUV,no,"$5,341",2,No,8,"$3,824",1,1,Highly Urban/ Urban
533429603,0,25SEP57,42,1,10,,Yes,"$342,728",z_No,M,Masters,,36,Commercial,"$28,840",10,Panel Truck,no,$0,0,No,0,$0,12,0,Highly Urban/ Urban
951246359,0,30MAR45,54,0,13,"$50,624",No,$0,z_No,z_F,Bachelors,Manager,50,Private,"$9,070",1,z_SUV,no,$0,0,Yes,1,$0,6,0,Highly Urban/ Urban
37965490,0,03JUN55,44,0,13,"$116,675",No,"$353,981",Yes,z_F,Masters,Manager,24,Private,"$26,770",1,Minivan,no,$0,0,No,5,$0,11,0,Highly Urban/ Urban
956524459,0,26SEP65,34,2,9,"$33,538",Yes,$0,z_No,M,<High School,z_Blue Collar,29,Commercial,"$16,380",3,Van,yes,"$7,564",3,No,6,"$8,623",1,1,Highly Urban/ Urban
670127664,0,02SEP53,46,0,12,"$35,852",No,"$142,093",Yes,M,<High School,z_Blue Collar,21,Commercial,"$21,100",1,Van,no,"$11,214",3,No,0,$0,,0,Highly Urban/ Urban
470683166,0,10MAY60,39,0,10,"$116,247",No,$0,z_No,M,Bachelors,z_Blue Collar,25,Commercial,"$1,500",13,Minivan,no,$0,0,No,2,"$4,168",8,1,Highly Urban/ Urban
686729960,0,04DEC33,65,0,15,"$131,232",No,"$374,391",Yes,M,Masters,Lawyer,36,Private,"$15,970",3,z_SUV,yes,$0,0,No,0,$0,19,0,Highly Urban/ Urban
993778721,0,09NOV43,56,0,14,"$94,712",No,"$271,338",z_No,M,Masters,,12,Commercial,"$21,950",10,Van,yes,$0,0,No,0,$0,12,0,Highly Urban/ Urban
494673239,0,24JUL51,48,0,14,"$51,982",No,"$169,672",Yes,z_F,Bachelors,Professional,5,Private,"$23,390",1,Sports Car,no,"$38,267",3,Yes,5,$0,5,0,Highly Urban/ Urban
484653729,0,26JAN42,57,0,12,"$70,400",No,$0,z_No,M,Bachelors,Manager,16,Commercial,"$30,390",17,Panel Truck,no,$0,0,No,0,"$5,097",10,1,Highly Urban/ Urban
696070556,0,28AUG48,51,0,12,,No,"$327,654",Yes,M,Bachelors,Manager,49,Commercial,"$31,380",3,Panel Truck,yes,$0,0,No,0,$0,9,0,Highly Urban/ Urban
387872327,0,25JAN54,45,2,8,"$102,658",No,"$315,103",Yes,z_F,Bachelors,z_Blue Collar,58,Commercial,"$16,270",9,z_SUV,no,$0,0,No,1,$0,1,0,z_Highly Rural/ Rural
888953739,0,01MAR50,49,0,6,"$61,068",No,$0,z_No,M,z_High School,Professional,21,Commercial,"$22,780",1,Panel Truck,yes,"$1,105",1,No,5,"$7,111",1,1,Highly Urban/ Urban
602318059,0,04DEC57,41,0,11,"$111,407",No,"$320,420",Yes,M,Masters,Professional,33,Commercial,"$19,830",1,Van,yes,$0,0,No,1,$0,9,0,Highly Urban/ Urban
93202709,0,07NOV65,34,2,8,,Yes,"$114,423",z_No,M,z_High School,z_Blue Collar,16,Commercial,"$8,010",1,Pickup,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
441870892,0,28AUG51,48,0,12,"$131,641",No,"$311,314",z_No,M,Masters,Lawyer,23,Private,"$25,010",1,Minivan,no,$0,0,No,0,$0,11,0,Highly Urban/ Urban
250843084,0,17AUG42,57,1,17,"$61,412",No,"$224,518",Yes,M,Masters,Manager,15,Private,"$14,040",6,Minivan,no,$0,0,No,0,$0,1,0,Highly Urban/ Urban
864056333,0,26SEP47,52,0,12,"$120,123",No,"$345,102",Yes,M,Masters,,29,Commercial,"$18,710",11,Van,no,"$5,866",3,No,1,$0,13,0,Highly Urban/ Urban
634343179,0,02JUN59,40,0,9,"$103,903",No,$0,z_No,M,Masters,Lawyer,57,Private,"$15,020",6,Minivan,yes,"$8,921",1,No,6,"$4,290",14,1,z_Highly Rural/ Rural
878570406,0,25NOV39,59,0,11,"$39,099",No,"$154,311",Yes,M,z_High School,z_Blue Collar,23,Commercial,"$21,070",6,Van,no,$0,0,No,0,"$4,666",8,1,Highly Urban/ Urban
586477753,0,08APR47,52,0,9,"$39,157",No,"$130,089",Yes,M,z_High School,z_Blue Collar,50,Commercial,"$22,480",6,Van,no,"$1,105",3,No,5,"$2,996",1,1,Highly Urban/ Urban
821520110,0,16JUN54,45,0,14,"$116,603",No,"$339,740",Yes,z_F,Masters,Manager,37,Private,"$23,860",1,Minivan,no,$0,0,Yes,0,$0,14,0,Highly Urban/ Urban
12066584,2,03AUG54,45,3,14,"$116,415",No,"$335,711",Yes,z_F,Bachelors,Professional,38,Commercial,"$20,990",1,Pickup,no,$0,0,No,2,$0,11,0,z_Highly Rural/ Rural
802429942,0,29OCT57,42,1,15,"$19,796",No,"$127,000",Yes,z_F,<High School,Clerical,30,Private,"$10,460",4,z_SUV,no,"$6,488",1,No,4,$0,1,0,Highly Urban/ Urban
521805937,0,11JUL60,39,2,15,"$54,315",No,"$171,738",Yes,M,z_High School,Professional,5,Private,"$15,220",6,Minivan,yes,"$4,845",4,No,5,$0,1,0,Highly Urban/ Urban
173124759,0,16JUL59,40,0,9,"$64,032",No,$0,z_No,M,Masters,Lawyer,43,Private,"$15,390",1,Minivan,yes,$0,0,No,0,$0,,0,Highly Urban/ Urban
916300818,1,25MAR54,45,2,11,"$93,349",Yes,$0,z_No,z_F,PhD,Doctor,9,Private,"$9,920",11,Sports Car,no,"$4,354",3,No,1,$0,18,0,Highly Urban/ Urban
442774263,0,13MAR57,42,0,5,"$36,330",No,"$185,624",Yes,M,z_High School,Clerical,27,Private,"$15,250",4,Minivan,yes,$0,0,No,0,$0,11,0,z_Highly Rural/ Rural
792433651,0,09SEP46,53,0,0,$0,No,"$77,849",Yes,z_F,Bachelors,Home Maker,27,Private,"$16,000",16,Pickup,no,$0,0,No,0,$0,8,0,Highly Urban/ Urban
918239888,0,03JUN42,57,0,13,"$119,975",No,"$339,052",Yes,z_F,PhD,Doctor,40,Private,"$13,500",10,z_SUV,no,$0,0,Yes,0,"$8,521",13,1,Highly Urban/ Urban
746234674,2,27JAN60,39,3,13,"$26,694",No,"$133,159",Yes,z_F,z_High School,Home Maker,13,Private,"$9,210",6,z_SUV,no,"$6,848",1,No,0,"$7,442",1,1,Highly Urban/ Urban
48303347,0,06DEC53,45,0,11,"$150,529",No,$0,z_No,M,PhD,,32,Commercial,"$30,110",1,Panel Truck,yes,$0,0,No,1,$0,17,0,Highly Urban/ Urban
168607511,0,07DEC34,64,0,10,"$36,628",No,"$195,006",z_No,M,z_High School,z_Blue Collar,34,Private,"$17,670",9,Minivan,yes,$0,0,No,2,$0,9,0,z_Highly Rural/ Rural
421201310,0,03DEC47,51,0,4,"$67,954",No,$0,z_No,z_F,Masters,Home Maker,53,Private,"$22,440",7,z_SUV,no,"$8,419",3,No,3,"$1,741",17,1,Highly Urban/ Urban
8249168,0,09DEC46,52,0,14,"$63,399",No,"$227,602",Yes,M,Masters,,32,Commercial,"$30,130",4,Panel Truck,no,"$5,653",3,No,2,$0,1,0,Highly Urban/ Urban
576491739,0,16JAN38,61,0,11,"$75,912",No,"$274,531",Yes,M,PhD,Manager,6,Private,"$16,900",1,Sports Car,yes,$0,0,No,0,$0,14,0,Highly Urban/ Urban
744049987,2,19DEC58,40,3,12,"$91,497",No,"$284,313",Yes,M,Bachelors,Professional,37,Commercial,"$23,450",17,Panel Truck,no,$0,0,No,2,"$13,773",1,1,Highly Urban/ Urban
796671941,0,01OCT49,50,0,,"$99,260",No,"$334,108",Yes,M,Masters,Lawyer,29,Private,"$20,940",17,Van,no,$0,0,No,4,$0,18,0,Highly Urban/ Urban
895618201,0,18DEC47,51,0,12,"$105,936",No,"$297,381",Yes,z_F,PhD,Doctor,58,Private,"$6,600",1,z_SUV,no,"$8,112",4,No,0,$0,16,0,Highly Urban/ Urban
82438997,0,15DEC49,49,0,9,"$10,359",No,$0,z_No,z_F,<High School,Student,32,Private,"$15,960",5,z_SUV,no,$0,0,No,0,$0,5,0,Highly Urban/ Urban
182301007,0,12FEB53,46,0,12,"$49,654",No,,z_No,z_F,z_High School,z_Blue Collar,7,Private,"$15,450",1,Sports Car,no,$0,0,No,0,$0,,0,Highly Urban/ Urban
87441875,0,08JAN62,37,0,12,"$49,548",No,$0,z_No,z_F,z_High School,Clerical,29,Private,"$6,450",4,Sports Car,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
541204921,0,08SEP53,46,0,8,"$73,872",No,"$245,878",Yes,z_F,Masters,Lawyer,43,Private,"$25,510",4,Minivan,no,$0,0,No,1,$0,16,0,z_Highly Rural/ Rural
454201195,1,03JAN60,39,3,16,"$28,585",No,"$125,387",Yes,z_F,<High School,z_Blue Collar,50,Private,"$8,260",4,z_SUV,no,"$5,116",2,No,1,$0,9,0,Highly Urban/ Urban
324073068,0,21APR47,52,0,14,"$15,512",No,"$117,398",z_No,z_F,<High School,z_Blue Collar,52,Private,"$26,920",10,z_SUV,no,$0,0,No,2,"$1,972",7,1,Highly Urban/ Urban
714146144,2,16OCT41,58,2,,"$89,240",No,"$287,331",Yes,z_F,Masters,Manager,58,Private,"$10,420",1,z_SUV,no,"$4,528",5,No,3,"$8,712",22,1,Highly Urban/ Urban
674944543,0,25MAY52,47,0,12,"$102,445",No,"$364,620",Yes,z_F,Masters,Professional,57,Private,"$16,440",17,Minivan,no,$0,0,No,1,$0,10,0,Highly Urban/ Urban
31185701,0,21NOV52,46,0,11,"$174,806",No,"$442,158",Yes,M,PhD,Doctor,38,Private,"$18,980",1,Minivan,yes,$0,0,No,2,$0,12,0,Highly Urban/ Urban
402064509,0,11OCT52,47,0,10,"$166,325",No,"$470,327",z_No,M,Masters,Lawyer,53,Private,"$21,970",10,Van,yes,$0,0,No,0,$0,12,0,Highly Urban/ Urban
237479021,1,30JUL36,63,1,14,"$69,277",No,"$209,787",Yes,z_F,Bachelors,Professional,39,Private,"$14,730",9,z_SUV,no,$0,0,No,0,$0,11,0,z_Highly Rural/ Rural
871598772,1,20SEP58,41,2,13,"$65,885",Yes,$0,z_No,z_F,z_High School,z_Blue Collar,51,Commercial,"$8,090",10,z_SUV,no,$0,0,Yes,2,"$4,390",8,1,Highly Urban/ Urban
655855546,0,08NOV50,49,0,13,"$51,677",No,$0,z_No,M,z_High School,z_Blue Collar,32,Commercial,"$19,390",6,Van,yes,$0,0,No,2,"$3,643",1,1,Highly Urban/ Urban
622727266,0,08AUG41,58,0,14,"$12,931",No,"$123,551",Yes,z_F,z_High School,Home Maker,39,Private,"$18,110",1,z_SUV,no,$0,0,Yes,0,$0,6,0,z_Highly Rural/ Rural
480044877,0,10FEB50,49,0,12,"$210,235",No,"$500,458",z_No,M,PhD,Doctor,36,Private,"$18,000",6,Van,no,$0,0,No,0,$0,8,0,Highly Urban/ Urban
654016315,0,01DEC43,55,0,14,"$189,373",No,"$453,614",Yes,z_F,Masters,Lawyer,17,Private,"$34,770",7,Minivan,no,$0,0,No,1,$0,15,0,Highly Urban/ Urban
308591224,0,24SEP52,47,0,7,"$28,598",No,"$102,214",z_No,M,z_High School,Clerical,46,Commercial,"$9,060",1,Pickup,yes,$0,0,No,0,$0,7,0,z_Highly Rural/ Rural
441643202,0,03AUG45,54,1,13,"$131,383",No,"$371,652",Yes,z_F,Masters,Lawyer,25,Private,"$16,030",8,Minivan,no,$0,0,No,0,$0,15,0,Highly Urban/ Urban
779492973,0,10MAR66,33,3,13,"$34,200",Yes,$0,z_No,M,z_High School,Manager,14,Commercial,"$6,610",4,Pickup,no,"$4,502",1,No,6,$0,1,0,Highly Urban/ Urban
449127613,0,07NOV48,51,0,7,"$78,329",No,"$255,810",Yes,z_F,Bachelors,z_Blue Collar,15,Commercial,"$37,070",4,Van,no,$996,3,No,1,"$1,264",11,1,Highly Urban/ Urban
946610389,0,27MAR40,59,0,14,"$45,594",No,$0,z_No,z_F,z_High School,z_Blue Collar,31,Commercial,"$12,570",4,z_SUV,no,"$9,015",1,No,0,"$3,141",9,1,Highly Urban/ Urban
883839245,0,22DEC38,60,0,15,"$8,585",No,"$114,615",Yes,z_F,Bachelors,Professional,52,Commercial,"$24,900",6,Pickup,no,"$2,033",4,No,1,"$1,511",11,1,Highly Urban/ Urban
57026600,1,18SEP49,50,1,11,"$116,927",Yes,$0,z_No,z_F,PhD,Lawyer,58,Private,"$6,300",1,z_SUV,no,$0,0,No,7,"$2,641",12,1,z_Highly Rural/ Rural
751270923,0,22SEP47,52,0,16,"$65,268",No,"$288,825",Yes,M,Bachelors,z_Blue Collar,61,Commercial,"$15,810",17,Minivan,no,"$5,171",2,No,0,$0,1,0,z_Highly Rural/ Rural
240834910,0,06JUN62,37,0,8,"$57,892",No,"$169,651",z_No,M,z_High School,z_Blue Collar,29,Commercial,"$15,730",9,Minivan,yes,$0,0,No,0,$0,10,0,Highly Urban/ Urban
562116386,0,08OCT50,49,0,9,"$114,679",No,"$342,865",Yes,M,Bachelors,Manager,39,Commercial,"$17,870",1,Van,no,$0,0,No,0,$0,11,0,Highly Urban/ Urban
621566024,0,26JUL45,54,0,15,"$88,233",No,"$260,694",Yes,M,Masters,Lawyer,27,Private,"$10,320",12,Pickup,yes,"$15,541",2,Yes,3,$0,15,0,Highly Urban/ Urban
877963843,0,24NOV52,46,0,13,"$60,829",No,"$192,496",Yes,M,Bachelors,Professional,23,Commercial,"$32,630",1,Panel Truck,yes,"$6,626",2,No,0,$0,16,0,Highly Urban/ Urban
898993547,1,25OCT58,41,2,,$0,No,$0,Yes,z_F,<High School,Student,22,Commercial,"$9,260",3,z_SUV,no,$0,0,No,3,$0,1,0,Highly Urban/ Urban
591152490,0,18AUG65,34,2,7,"$71,592",Yes,$0,z_No,M,Bachelors,z_Blue Collar,43,Commercial,"$31,410",6,Panel Truck,no,$0,0,No,0,$0,13,0,Highly Urban/ Urban
981419216,2,10JUN62,37,3,,"$7,093",Yes,,z_No,z_F,Bachelors,Student,20,Private,"$8,560",13,Pickup,no,"$5,489",3,No,3,$0,13,0,Highly Urban/ Urban
759431287,0,24APR68,31,4,12,"$41,855",No,"$197,553",Yes,z_F,z_High School,Clerical,24,Private,"$14,330",11,z_SUV,no,$0,0,No,0,"$4,448",1,1,Highly Urban/ Urban
534700499,0,01OCT44,55,0,14,"$61,908",No,"$227,345",Yes,M,Masters,Lawyer,43,Private,"$13,190",1,Minivan,yes,"$2,371",3,No,1,$0,12,0,Highly Urban/ Urban
887417708,0,03AUG26,73,0,6,"$62,664",No,$0,z_No,M,Bachelors,Manager,33,Private,"$15,070",1,Minivan,yes,$0,0,No,5,$0,8,0,Highly Urban/ Urban
269977287,0,04AUG54,45,0,8,"$144,467",No,$0,z_No,z_F,Masters,Manager,39,Private,"$24,890",1,Minivan,no,$0,0,No,0,$0,19,0,Highly Urban/ Urban
233611730,0,07JUL41,58,0,8,"$4,334",No,$0,z_No,M,Bachelors,Student,38,Commercial,"$7,730",11,Pickup,yes,"$3,229",2,No,5,"$4,906",13,1,Highly Urban/ Urban
302807788,0,21JUN40,59,0,9,"$81,254",No,,Yes,z_F,Masters,Manager,14,Private,"$20,630",3,z_SUV,no,"$4,562",1,No,0,"$4,970",12,1,Highly Urban/ Urban
800388663,0,05SEP46,53,2,10,,No,"$363,560",Yes,M,Masters,,29,Commercial,"$23,920",4,Panel Truck,yes,$0,0,No,0,$0,9,0,z_Highly Rural/ Rural
61800157,0,30JUL54,45,0,11,"$54,013",No,$0,z_No,z_F,PhD,Manager,30,Private,"$21,450",4,Minivan,no,$0,0,No,2,$0,10,0,Highly Urban/ Urban
566783428,0,08NOV62,37,0,6,"$16,069",No,"$137,554",Yes,M,<High School,z_Blue Collar,50,Commercial,"$10,530",12,Pickup,no,"$1,089",2,No,1,"$5,072",5,1,Highly Urban/ Urban
33866999,0,03APR53,46,0,12,"$96,729",No,"$270,745",z_No,z_F,PhD,Home Maker,60,Commercial,"$16,400",9,Pickup,no,"$4,052",4,No,3,"$6,978",15,1,Highly Urban/ Urban
881492342,0,09JUL64,35,2,13,"$35,643",No,"$180,709",Yes,z_F,z_High School,z_Blue Collar,21,Private,"$7,810",4,z_SUV,no,$0,0,No,3,$0,1,0,Highly Urban/ Urban
612445516,0,13AUG60,39,0,,"$36,313",No,"$161,899",Yes,z_F,z_High School,z_Blue Collar,32,Private,"$9,030",1,Sports Car,no,$0,0,No,0,$0,1,0,Highly Urban/ Urban
600884000,0,11SEP53,46,0,14,"$48,284",No,"$180,887",Yes,M,<High School,z_Blue Collar,49,Commercial,"$10,880",3,Pickup,yes,"$28,621",2,Yes,2,"$6,663",1,1,Highly Urban/ Urban
677540861,0,22JUN57,42,0,10,"$78,883",No,"$239,377",Yes,M,Bachelors,Professional,34,Private,"$13,590",1,Minivan,no,$0,0,No,3,"$3,270",1,1,Highly Urban/ Urban
395686481,0,18DEC52,46,0,14,"$9,633",No,"$128,109",z_No,M,<High School,Clerical,37,Private,"$22,000",1,Minivan,no,$0,0,No,1,$0,1,0,Highly Urban/ Urban
926132274,0,24MAR59,40,0,13,"$77,047",No,"$239,933",Yes,M,Masters,Lawyer,41,Private,"$13,200",4,Minivan,no,"$20,290",2,Yes,0,$0,16,0,Highly Urban/ Urban
320756142,0,06DEC59,39,0,10,"$77,591",No,$0,z_No,z_F,Bachelors,z_Blue Collar,22,Commercial,"$13,160",6,z_SUV,no,"$24,983",2,Yes,4,"$1,710",11,1,Highly Urban/ Urban
813407041,0,16JUN60,39,3,7,"$36,154",Yes,$0,z_No,z_F,Bachelors,Clerical,35,Private,"$10,140",6,z_SUV,no,$0,0,No,0,"$23,154",10,1,Highly Urban/ Urban
518132305,0,18JUN58,41,0,12,"$40,034",No,"$184,277",Yes,M,Masters,,5,Commercial,"$31,560",6,Panel Truck,yes,$0,0,No,2,$0,13,0,Highly Urban/ Urban
798306776,0,27MAY49,50,0,12,"$45,750",No,"$187,982",Yes,z_F,z_High School,z_Blue Collar,49,Commercial,"$19,490",10,Pickup,no,$0,0,No,0,$0,1,0,Highly Urban/ Urban
56102366,0,27MAY46,53,0,13,"$86,562",No,"$266,575",Yes,z_F,Masters,Manager,5,Private,"$11,900",17,z_SUV,no,$0,0,No,0,$0,14,0,Highly Urban/ Urban
798630672,0,10SEP66,33,1,11,"$14,277",No,"$109,348",Yes,z_F,<High School,Professional,34,Private,"$6,230",6,z_SUV,no,"$1,225",3,No,3,$0,5,0,Highly Urban/ Urban
796741043,1,24FEB54,45,3,15,"$20,765",No,$0,Yes,z_F,<High School,Student,35,Private,"$15,250",10,z_SUV,no,$0,0,No,1,$0,8,0,Highly Urban/ Urban
352857345,2,24APR57,42,3,14,"$36,463",No,"$184,091",Yes,z_F,<High School,z_Blue Collar,10,Commercial,"$5,700",6,z_SUV,no,$0,0,No,5,"$5,662",9,1,Highly Urban/ Urban
983800811,0,14MAY47,52,0,13,"$41,137",No,,Yes,M,Masters,Professional,47,Private,"$15,770",4,Minivan,no,$0,0,No,0,$0,15,0,z_Highly Rural/ Rural
834666908,0,24FEB42,57,0,12,"$32,805",No,"$153,560",Yes,z_F,<High School,z_Blue Collar,25,Commercial,"$22,820",1,Sports Car,no,$0,0,No,0,$0,6,0,z_Highly Rural/ Rural
49425975,1,30OCT59,40,2,11,"$52,715",No,"$177,273",Yes,z_F,z_High School,z_Blue Collar,19,Commercial,"$8,370",1,Sports Car,no,"$4,707",3,No,6,"$19,470",1,1,Highly Urban/ Urban
931221104,0,16SEP64,35,0,11,"$8,344",No,$0,z_No,z_F,z_High School,Home Maker,33,Private,"$13,340",10,z_SUV,no,$0,0,No,5,$0,7,0,Highly Urban/ Urban
291961707,0,21FEB52,47,0,8,"$36,234",No,"$151,414",Yes,z_F,Bachelors,Manager,31,Commercial,"$30,870",4,Sports Car,no,$0,0,No,3,$0,5,0,Highly Urban/ Urban
372304122,0,21APR41,58,0,14,"$215,428",No,"$555,878",Yes,M,PhD,,32,Commercial,"$33,730",1,Panel Truck,no,$0,0,No,0,$0,1,0,Highly Urban/ Urban
622202543,0,03JAN49,50,0,14,"$52,752",No,"$168,324",Yes,M,Bachelors,z_Blue Collar,82,Commercial,"$9,670",6,Pickup,yes,$0,0,No,0,$0,8,0,z_Highly Rural/ Rural
833440071,0,20APR55,44,0,0,$0,No,$0,z_No,M,z_High School,Student,40,Commercial,"$5,900",13,Minivan,no,"$8,054",1,No,0,"$8,861",7,1,Highly Urban/ Urban
244926902,0,03JAN64,35,1,12,"$165,624",Yes,$0,z_No,M,Masters,,17,Commercial,"$30,030",7,Panel Truck,no,$0,0,No,3,$0,18,0,Highly Urban/ Urban
490621422,0,11FEB62,37,2,8,"$82,971",No,"$240,550",Yes,z_F,Masters,,40,Private,"$5,200",10,z_SUV,no,"$5,760",4,No,6,"$5,300",13,1,Highly Urban/ Urban
720659102,0,24NOV49,49,0,15,"$42,242",No,"$187,645",Yes,M,Masters,Lawyer,39,Private,"$13,270",1,Minivan,no,$0,0,No,0,$0,16,0,Highly Urban/ Urban
337669668,0,22APR51,48,0,13,"$131,396",No,"$304,658",Yes,M,Masters,Lawyer,5,Private,"$3,080",6,Minivan,no,$0,0,No,2,$0,17,0,Highly Urban/ Urban
702221350,0,29AUG54,45,0,14,"$68,958",No,"$190,128",Yes,M,z_High School,z_Blue Collar,36,Private,"$13,860",3,Minivan,yes,$0,0,No,1,$0,1,0,Highly Urban/ Urban
876330477,0,07FEB49,50,0,6,"$40,681",No,"$192,334",Yes,z_F,z_High School,Professional,32,Private,"$1,500",1,Sports Car,no,"$9,111",3,No,1,$602,10,1,Highly Urban/ Urban
638060173,0,19JUL53,46,0,12,"$63,084",No,"$221,121",Yes,z_F,z_High School,Professional,23,Private,"$25,140",4,z_SUV,no,$0,0,Yes,0,$0,1,0,Highly Urban/ Urban
317716317,0,16APR62,37,2,0,$0,Yes,"$72,314",z_No,z_F,PhD,Home Maker,5,Commercial,"$22,810",4,Pickup,no,$0,0,Yes,3,$0,,0,z_Highly Rural/ Rural
659407311,0,12OCT55,44,3,16,"$5,409",No,"$97,653",Yes,z_F,<High School,Student,30,Commercial,"$9,390",4,Pickup,yes,"$8,339",2,No,4,"$5,063",3,1,z_Highly Rural/ Rural
582259166,0,31AUG58,41,2,12,"$9,785",No,"$92,435",Yes,z_F,<High School,Clerical,41,Private,"$16,130",4,z_SUV,no,"$7,663",2,No,4,"$4,748",1,1,Highly Urban/ Urban
24974672,0,29AUG54,45,3,11,"$115,540",Yes,"$336,608",z_No,z_F,Bachelors,z_Blue Collar,21,Commercial,"$6,100",10,z_SUV,no,$0,0,No,0,$0,9,0,Highly Urban/ Urban
854677938,0,26MAR44,55,0,13,"$113,228",No,"$279,318",z_No,M,Bachelors,Professional,45,Private,"$15,390",10,Minivan,yes,"$23,290",1,No,2,$0,16,0,Highly Urban/ Urban
873530429,0,19SEP52,47,0,10,"$25,907",No,$0,z_No,z_F,z_High School,Clerical,22,Private,"$7,170",9,z_SUV,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
289313269,0,01JUL57,42,0,13,"$78,552",No,"$246,264",Yes,z_F,Bachelors,Professional,66,Commercial,"$26,420",7,Pickup,no,$0,0,No,1,$0,9,0,z_Highly Rural/ Rural
511422405,0,10NOV51,48,0,13,"$91,507",No,"$254,903",Yes,z_F,Bachelors,Professional,45,Private,"$13,980",7,Sports Car,no,$0,0,No,0,$0,12,0,z_Highly Rural/ Rural
469064018,0,20JUN71,28,1,0,$0,Yes,$0,z_No,M,z_High School,Student,14,Private,"$15,580",1,Minivan,no,$0,0,No,2,$0,1,0,Highly Urban/ Urban
269708952,0,02JUL59,40,0,8,"$59,603",No,$0,z_No,z_F,Masters,,30,Commercial,"$26,330",4,Pickup,no,$0,0,No,1,$0,17,0,Highly Urban/ Urban
814338871,0,06SEP51,48,0,15,"$97,733",No,"$313,285",Yes,z_F,Masters,Lawyer,5,Private,"$24,600",6,Minivan,no,$0,0,No,1,$0,18,0,Highly Urban/ Urban
565962672,0,25MAR65,34,1,13,"$11,513",Yes,$0,z_No,z_F,<High School,Clerical,37,Private,"$6,050",1,z_SUV,no,$0,0,No,1,$0,1,0,z_Highly Rural/ Rural
158787596,0,30OCT60,39,0,11,"$215,158",No,$0,z_No,M,PhD,,34,Commercial,"$20,520",1,Van,yes,$0,0,No,2,"$1,643",17,1,Highly Urban/ Urban
860714006,0,02MAR48,51,0,13,"$181,674",No,,z_No,z_F,Masters,Lawyer,16,Private,"$19,670",10,z_SUV,no,$0,0,No,0,$0,12,0,Highly Urban/ Urban
27283606,1,13APR59,40,1,13,"$71,402",No,"$238,349",Yes,z_F,Masters,Lawyer,44,Private,"$8,640",4,z_SUV,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
588735599,0,26DEC54,44,2,16,"$42,393",No,"$150,361",Yes,M,Bachelors,z_Blue Collar,27,Commercial,"$20,040",12,Van,yes,$0,0,No,0,$0,13,0,Highly Urban/ Urban
550717937,3,09MAR54,45,3,12,"$22,738",Yes,$0,z_No,z_F,<High School,Clerical,95,Private,"$13,400",1,z_SUV,no,"$8,935",3,No,4,$0,1,0,Highly Urban/ Urban
721052628,0,02SEP58,41,0,12,,No,$0,z_No,M,Bachelors,Manager,44,Commercial,"$23,690",1,Panel Truck,yes,"$10,052",2,No,3,$0,11,0,Highly Urban/ Urban
790103836,0,13FEB60,39,0,,"$97,934",No,"$297,260",z_No,M,Masters,,30,Commercial,"$16,650",10,Van,no,$0,0,Yes,3,"$17,618",12,1,Highly Urban/ Urban
756103596,0,17OCT53,46,0,12,"$56,006",No,"$190,938",Yes,M,Bachelors,Professional,52,Commercial,"$30,910",1,Panel Truck,yes,$0,0,No,3,$0,8,0,Highly Urban/ Urban
474066345,0,07NOV49,50,0,10,"$127,893",No,$0,z_No,M,Bachelors,Manager,5,Commercial,"$28,610",13,Panel Truck,yes,$0,0,No,1,$0,10,0,Highly Urban/ Urban
854714763,0,20AUG66,33,1,10,"$70,565",No,"$241,472",Yes,z_F,Masters,Lawyer,10,Private,"$16,280",13,z_SUV,no,$0,0,No,4,$0,21,0,Highly Urban/ Urban
466393960,0,10AUG48,51,0,9,,No,"$207,968",z_No,z_F,Bachelors,Professional,48,Commercial,"$12,990",10,z_SUV,no,"$5,638",1,No,1,"$2,865",7,1,Highly Urban/ Urban
