rn,skillscoremean_X1,skillscoremean_X2,skillscoremean_X3,skillscoremean_total,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_total,h_X_1,h_X_2,h_X_3,h_X_1_2,h_X_1_3,h_X_2_3,h_X_1_2_3,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,beta.scale,rho,lambda,omega,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
empirical_AIC_full,0.575365441961391,0.584488973566238,0.718954790917018,0.626269735481549,0.30918330245149,0.255838444040709,0.662409098900401,0.409143615130867,0.549707411973119,0.560716808386209,0.389881879328288,0.500102033229205,1.16926786196848,1.2726583335448,0.502762398205651,1.03863554643249,0.00905411581461192,0.0153852942732532,0.0691083460601557,0.0447262078510543,0.0600947121148651,0.0438382166003123,,2690.501,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,7,0,1,0.5,0.1,2000,100,1,1000,1239,JEqpo,2019-02-26T15:46:52.284202Z
empirical_independence,0,0,0,0,0.910824852045868,0.769386596457413,1.40823097590742,1.0294808081369,1.29454233426555,1.34946312544029,1.38725680683342,1.34375408884642,1.21288221681844,1.52738747168929,1.34424054811299,1.36355029218762,Inf,Inf,Inf,Inf,Inf,Inf,Inf,3.39099999999962,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,7,0,1,0.5,0.1,2000,100,1,1000,1239,JEqpo,2019-02-26T15:46:52.284202Z
Gaussian,0.851599057681163,0.865339677277251,0.858239977559193,0.858392904172536,0.111977156925264,0.067175406843942,0.152408587935567,0.110520383901591,0.192111302276635,0.18171913997424,0.196657556067867,0.190162666106247,0.192523371426293,0.15820914846156,0.136076787313287,0.163493862103793,,,,,,,,2.81499999999869,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,7,0,1,0.5,0.1,2000,100,1,1000,1239,JEqpo,2019-02-26T15:46:52.284202Z
copula,0.758148303980878,0.798958389852805,0.754037820942213,0.770381504925299,0.138473073813406,0.0996477895566343,0.21811745519106,0.152079439520367,0.313087259110675,0.271298239572783,0.341212707121496,0.308532735268318,0.486852681114274,0.288607428852943,0.324378382428652,0.376465180844474,,,,,,,,7.99500000000262,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,7,0,1,0.5,0.1,2000,100,1,1000,1239,JEqpo,2019-02-26T15:46:52.284202Z
empirical_sigma.01,0.74593224569945,0.822121890062111,0.765077272408115,0.777710469389892,0.148054131775075,0.155134547343325,0.0975712976009558,0.133586658906452,0.214220000162654,0.187329062756802,0.212528460728549,0.204692507882668,0.377499891796063,0.267218939885216,0.470665098432301,0.379903636727466,0.1,0.1,0.1,0.1,0.1,0.1,,3.2390000000014,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,3,0,1,0.5,0.1,2000,100,1,1000,1240,TJ8Wp,2019-02-26T16:21:07.289069Z
empirical_AIC_each_k,0.669100944078491,0.786000570679644,0.714609672250394,0.723237062336176,0.165972459900422,0.209775002101082,0.116756200845669,0.164167887615724,0.279001150730344,0.225369566491744,0.258185181507041,0.254185299576377,0.495544939199342,0.306140843915682,0.567033016186266,0.468280667231994,0.0629011071014476,0.0629011071014476,0.0629011071014476,0.0767006527800219,0.0767006527800219,0.0767006527800219,,2100.708,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,3,0,1,0.5,0.1,2000,100,1,1000,1240,TJ8Wp,2019-02-26T16:21:07.289069Z
empirical_AIC_full,0.682812275411039,0.797954676636633,0.700883102243717,0.727216684763796,0.204604889615134,0.199663107863568,0.124905879806025,0.176391292428242,0.267440292059495,0.212780319474222,0.270603251161288,0.250274620898335,0.500235191694062,0.299138214370959,0.601048346965071,0.482496985442189,0.12362594104634,0.0992352564273448,0.0445853383781089,0.0741584910546798,0.0869458185765355,0.0734807973513534,,1800.346,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,3,0,1,0.5,0.1,2000,100,1,1000,1240,TJ8Wp,2019-02-26T16:21:07.289069Z
empirical_independence,0,0,0,0,0.909162291894987,0.838306184441854,0.641701654799401,0.796390043712081,0.843160914900056,1.05313162379684,0.904673902381043,0.933655480359314,1.02511028564732,1.1166071103881,1.04397875575736,1.06274434679701,Inf,Inf,Inf,Inf,Inf,Inf,Inf,3.42299999999887,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,3,0,1,0.5,0.1,2000,100,1,1000,1240,TJ8Wp,2019-02-26T16:21:07.289069Z
Gaussian,0.777925629904356,0.771201670884728,0.737425626618018,0.762184309135701,0.15651197612277,0.220832604771597,0.219657960299788,0.199000847064718,0.187244429065697,0.240954755863171,0.237544183032735,0.221914455987201,0.225333603701865,0.243126472317056,0.257964956442604,0.242944692132803,,,,,,,,2.83200000000215,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,3,0,1,0.5,0.1,2000,100,1,1000,1240,TJ8Wp,2019-02-26T16:21:07.289069Z
copula,0.549323438012382,0.559736297679469,0.528361634891703,0.545807123527851,0.362631622635859,0.422679584153449,0.277478557502153,0.35426325476382,0.379992862329492,0.463655627723631,0.426678920275139,0.42344247010942,0.410376390888851,0.451702902119365,0.476958740838736,0.447007903296032,,,,,,,,7.90199999999823,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,3,0,1,0.5,0.1,2000,100,1,1000,1240,TJ8Wp,2019-02-26T16:21:07.289069Z
empirical_sigma.01,0.851731712235524,0.782414768464221,0.738485301698787,0.790877260799511,0.0940569371721005,0.131563649009883,0.131262505940622,0.118961030707535,0.148470170961166,0.269284310755963,0.278929116309264,0.232227866008798,0.141026284407341,0.511739669931206,0.471103422400205,0.412690346173484,0.1,0.1,0.1,0.1,0.1,0.1,,3.1820000000007,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,4,0,1,0.5,0.1,2000,100,1,1000,1240,jybRq,2019-02-26T16:36:48.426941Z
empirical_AIC_each_k,0.678338041463126,0.632919418007821,0.682203402510648,0.664486953993865,0.150365737640167,0.189457808238856,0.163563563086559,0.167795702988527,0.322099935837495,0.454300325513624,0.33895886036087,0.371786373903996,0.540324264350862,0.79947868437464,0.361978870587547,0.595939063445996,0.0197544833399454,0.0197544833399454,0.0197544833399454,0.0490911932410099,0.0490911932410099,0.0490911932410099,,2545.129,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,4,0,1,0.5,0.1,2000,100,1,1000,1240,jybRq,2019-02-26T16:36:48.426941Z
empirical_AIC_full,0.676705372696056,0.630949444767713,0.664460871916761,0.657371896460177,0.148368942032268,0.186234143109935,0.169419422232988,0.168007502458397,0.323734827658429,0.456738371894004,0.35788287653201,0.379452025361481,0.521678579614364,0.816203151658265,0.3885897833712,0.603220891436537,0.0185585315804531,0.0219591863758185,0.0194359371506054,0.0381359195337401,0.0513861070776557,0.06541445900714,,2421.572,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,4,0,1,0.5,0.1,2000,100,1,1000,1240,jybRq,2019-02-26T16:36:48.426941Z
empirical_independence,0,0,0,0,0.58745106059157,1.07792548231237,0.6210386295689,0.762138390824281,1.00136160739247,1.23760380635798,1.06659058982602,1.10185200119216,1.14418401175061,1.24570767370583,1.16268464715646,1.18525256418241,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2.98800000000119,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,4,0,1,0.5,0.1,2000,100,1,1000,1240,jybRq,2019-02-26T16:36:48.426941Z
Gaussian,0.841054798535397,0.846938993553057,0.816517477878818,0.834837089989091,0.0601235619350146,0.0907687492523796,0.0977797299648721,0.0828906803840887,0.159161622425915,0.18942888418372,0.195700731491997,0.181430412700544,0.175169562537953,0.202395022983088,0.215293803757469,0.198306428232448,,,,,,,,3.06299999999828,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,4,0,1,0.5,0.1,2000,100,1,1000,1240,jybRq,2019-02-26T16:36:48.426941Z
copula,0.647138099916973,0.660882719697051,0.631751064774957,0.646590628129661,0.156142767951587,0.249040638000196,0.172405311990251,0.192529572647345,0.353342359454703,0.419692836904695,0.392770849024482,0.38860201512796,0.371067309573714,0.399529153316201,0.446737314808224,0.406529933862978,,,,,,,,7.54100000000108,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,4,0,1,0.5,0.1,2000,100,1,1000,1240,jybRq,2019-02-26T16:36:48.426941Z
empirical_sigma.01,0.819604095819884,0.761402308228745,0.777271876453481,0.78609276016737,0.11422495998061,0.0585959545733047,0.0878395290161104,0.0868868145233416,0.213409218866224,0.352662759625431,0.282747595347842,0.282939857946499,0.308146438836031,0.823259846224116,0.718250472523014,0.655668523442034,0.1,0.1,0.1,0.1,0.1,0.1,,3.39300000000003,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,7,0,1,0.5,0.1,2000,100,1,1000,1240,YzyIZ,2019-02-26T17:14:58.570305Z
empirical_AIC_each_k,0.612484390938903,0.652788075063124,0.689645039668159,0.651639168556729,0.174255401805119,0.106016759504218,0.159382749713462,0.1465516370076,0.45843282198706,0.513201593502795,0.393987599503909,0.455207338331255,1.24518273144045,1.37332644167793,0.87263616425078,1.17998087179028,0.0155176576481508,0.0155176576481508,0.0155176576481508,0.0470197180299323,0.0470197180299323,0.0470197180299323,,2836.639,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,7,0,1,0.5,0.1,2000,100,1,1000,1240,YzyIZ,2019-02-26T17:14:58.570305Z
empirical_AIC_full,0.600921642503237,0.646567987538625,0.685074661969039,0.644188097336967,0.167182922929036,0.109510714188748,0.165117693556134,0.147270443557973,0.472111608780015,0.522395283580924,0.399789575849244,0.464765489403394,1.33897256746468,1.40832983318777,0.859792802731769,1.22377866300205,0.013685804206911,0.0173378488833792,0.017539226661641,0.0424907473962795,0.0464866132204965,0.0525648733070144,,2905.1,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,7,0,1,0.5,0.1,2000,100,1,1000,1240,YzyIZ,2019-02-26T17:14:58.570305Z
empirical_independence,0,0,0,0,0.658619102338722,0.446508937840697,0.552789537305447,0.552639192494955,1.18300479069162,1.47806442303529,1.26947415012361,1.31018112128351,1.28612592070118,1.37707074761876,1.29053662236072,1.32000112699567,Inf,Inf,Inf,Inf,Inf,Inf,Inf,3.04799999999887,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,7,0,1,0.5,0.1,2000,100,1,1000,1240,YzyIZ,2019-02-26T17:14:58.570305Z
Gaussian,0.911707930012889,0.925043812494834,0.902128718558762,0.912960153688829,0.0458089756564318,0.0279929321781966,0.0405823490793701,0.0381280856379995,0.104449941774832,0.110790074037747,0.124245061829123,0.113161692547234,0.0961482978468305,0.103280713206503,0.123522631572489,0.108226674742648,,,,,,,,2.61100000000079,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,7,0,1,0.5,0.1,2000,100,1,1000,1240,YzyIZ,2019-02-26T17:14:58.570305Z
copula,0.806163456576623,0.830148460921372,0.813388278772152,0.816566732090049,0.119366265238988,0.0511592763184821,0.0870841653023912,0.0858699022866204,0.22930955948096,0.251051517109908,0.236898756208825,0.239086610933231,0.229480985309997,0.266652650180673,0.267889918742239,0.254602058032657,,,,,,,,8.10000000000218,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,7,0,1,0.5,0.1,2000,100,1,1000,1240,YzyIZ,2019-02-26T17:14:58.570305Z
empirical_sigma.01,0.759861521805179,0.735116260931294,0.778683907285885,0.757887230007453,0.202026355136489,0.152163124797904,3.47253213713932,1.2755738723579,0.273858693241463,0.289073030936477,0.246126128791642,0.269685950989861,0.46273889739315,0.428693920249229,0.424258491111249,0.43779256142586,0.1,0.1,0.1,0.1,0.1,0.1,,3.16999999999825,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,3,0,1,0.5,0.1,2000,100,1,1000,1241,rPqLG,2019-02-26T17:26:32.707594Z
empirical_AIC_each_k,0.603505220909948,0.596507619890982,0.62938781067448,0.60980021715847,0.43245232899022,0.245427429298449,1.46219506717111,0.713358275153261,0.452170526335109,0.440339470017949,0.412158656530754,0.43488955096127,0.792922749014104,0.670461987828729,0.919455566095656,0.798253294921446,0.027604514453463,0.027604514453463,0.027604514453463,0.0645075942167156,0.0645075942167156,0.0645075942167156,,3062.132,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,3,0,1,0.5,0.1,2000,100,1,1000,1241,rPqLG,2019-02-26T17:26:32.707594Z
empirical_AIC_full,0.64233283499177,0.589885098319454,0.558217779664758,0.596811904325327,0.25366401506463,0.216993505297517,6.32618103283871,2.26561285106695,0.407890743544511,0.447566762979965,0.491307009475116,0.448921505333197,0.70026322300895,0.71852164628752,1.00677627569063,0.818580199295157,0.098045765107836,0.0230067388177357,0.0140535489070138,0.0656497446992678,0.0855071962716534,0.0602526999890958,,2210.108,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,3,0,1,0.5,0.1,2000,100,1,1000,1241,rPqLG,2019-02-26T17:26:32.707594Z
empirical_independence,0,0,0,0,0.96041192723798,0.793469406253895,8.98361804367741,3.57916645905643,1.14041987481609,1.0913204108067,1.11210226862976,1.11461418475085,1.19139440795797,1.04018032232212,1.13026538502522,1.11875490190803,Inf,Inf,Inf,Inf,Inf,Inf,Inf,3.14600000000064,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,3,0,1,0.5,0.1,2000,100,1,1000,1241,rPqLG,2019-02-26T17:26:32.707594Z
Gaussian,0.782184793754382,0.752984697660591,0.780042935017048,0.77173747547734,0.229142411661446,0.212682547583965,1.51049294320983,0.650772634151747,0.248400790239668,0.269572841224586,0.244614750968684,0.254196127477646,0.222728817619504,0.302317801881841,0.280775912545511,0.270019652268685,,,,,,,,2.93500000000131,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,3,0,1,0.5,0.1,2000,100,1,1000,1241,rPqLG,2019-02-26T17:26:32.707594Z
copula,0.569066075479849,0.583059508496786,0.558298370309906,0.570141318095514,0.369794946789854,0.285647372982564,2.73431742746844,1.12991991574695,0.491445612255276,0.455015668469237,0.491217384435816,0.47922622172011,0.488292688421752,0.461148077565317,0.526762686142057,0.491451953180442,,,,,,,,7.4989999999998,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,3,0,1,0.5,0.1,2000,100,1,1000,1241,rPqLG,2019-02-26T17:26:32.707594Z
empirical_sigma.01,0.744772675712021,0.751612136441061,0.76842204557796,0.754935619243681,0.179021963469251,0.132354263141783,0.132116295382287,0.147830840664441,0.335264505226315,0.323563017734604,0.302768295307272,0.320531939422731,0.58296263193801,0.740414374112161,0.695650385525539,0.674130242109824,0.1,0.1,0.1,0.1,0.1,0.1,,3.25300000000061,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,4,0,1,0.5,0.1,2000,100,1,1000,1241,LcqYc,2019-02-26T17:59:58.745154Z
empirical_AIC_each_k,0.620580402090055,0.608920513805466,0.606276492477597,0.611925802791039,0.210821903981521,0.268418236210109,0.198748045632273,0.225996061941301,0.498402450134674,0.509440585840765,0.514759686397906,0.507534240791115,0.780211155620842,0.864208796225894,0.945110626808175,0.862924833992951,0.0190482976588502,0.0190482976588502,0.0190482976588502,0.0582202737217116,0.0582202737217116,0.0582202737217116,,3023.84,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,4,0,1,0.5,0.1,2000,100,1,1000,1241,LcqYc,2019-02-26T17:59:58.745154Z
empirical_AIC_full,0.669544346347867,0.657561044927936,0.622776227354874,0.649960539543559,0.186212463293494,0.224392870965197,0.22233293107906,0.210979421779251,0.434083817357714,0.44607888688857,0.493187699486274,0.457783467910853,0.665712926938628,0.836029263312945,0.823427546147077,0.776731460740171,0.0467922318608113,0.0456341262813811,0.0162357336783809,0.0593548781312404,0.0773684184209426,0.0483782495970949,,2522.097,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,4,0,1,0.5,0.1,2000,100,1,1000,1241,LcqYc,2019-02-26T17:59:58.745154Z
empirical_independence,0,0,0,0,0.7416590900123,1.94693658521294,0.670084340047754,1.119560005091,1.31359174085933,1.30265228380543,1.30741415374752,1.30788605947076,1.36461690071419,1.19313672508393,1.28177337051104,1.2774701560337,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2.91399999999703,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,4,0,1,0.5,0.1,2000,100,1,1000,1241,LcqYc,2019-02-26T17:59:58.745154Z
Gaussian,0.853664667292951,0.82181691329639,0.863680916591642,0.846387499060328,0.106547093083918,0.349919803865403,0.0810787196438904,0.179181872197737,0.192224884439882,0.232110604829959,0.178225499073976,0.200853662781272,0.174281463105037,0.233056961065115,0.219155770272792,0.210871043420482,,,,,,,,2.96800000000076,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,4,0,1,0.5,0.1,2000,100,1,1000,1241,LcqYc,2019-02-26T17:59:58.745154Z
copula,0.674549350347297,0.688060120664299,0.696579036343726,0.686396169118441,0.268298812545052,0.430482559586022,0.201523778375077,0.300101716835384,0.427509285441095,0.406349196226642,0.396696862427923,0.410185114698553,0.460166109574376,0.417121286795784,0.472384148574475,0.449190158030596,,,,,,,,7.71300000000338,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,4,0,1,0.5,0.1,2000,100,1,1000,1241,LcqYc,2019-02-26T17:59:58.745154Z
empirical_sigma.01,0.799338356110618,0.777535832579053,0.769098129137484,0.781990772609052,0.0998515610374182,0.138593294733436,0.159171477091125,0.132538777620659,0.237592373461651,0.210121631814179,0.239769633891638,0.229161213055823,0.385494779572655,0.360116688414478,0.389579522257205,0.377594907178285,0.1,0.1,0.1,0.1,0.1,0.1,,3.26100000000224,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,3,0,1,0.5,0.1,2000,100,1,1000,1242,BUnYM,2019-02-26T18:54:48.967558Z
empirical_AIC_each_k,0.743325268743689,0.718535022645144,0.701503681981358,0.721121324456731,0.119486582799048,0.168336523678744,0.226309501903187,0.171377536126993,0.303914377579985,0.265849017511369,0.309960038963678,0.293241144685011,0.488301238554243,0.404398975423815,0.500208151691911,0.465105715179415,0.0963326787046836,0.0963326787046836,0.0963326787046836,0.0632472583301986,0.0632472583301986,0.0632472583301986,,2014.49,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,3,0,1,0.5,0.1,2000,100,1,1000,1242,BUnYM,2019-02-26T18:54:48.967558Z
empirical_AIC_full,0.747612330908376,0.746810009182076,0.698043061238274,0.730821800442909,0.115816357672426,0.151587462224885,0.240354232585838,0.16925268416105,0.298838303970984,0.239142755646634,0.313553564496874,0.283844874704831,0.466689559917186,0.379983377876377,0.503947064386864,0.452822199470203,0.0939556896527936,0.0968203033613239,0.0965494044484186,0.0533914352918982,0.0822457356787506,0.0700614888004024,,1774.571,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,3,0,1,0.5,0.1,2000,100,1,1000,1242,BUnYM,2019-02-26T18:54:48.967558Z
empirical_independence,0,0,0,0,0.53946849026838,0.75464837032909,0.664514732817632,0.652877197805034,1.18404478731684,0.944518994902163,1.03840489899886,1.05565622707262,1.1251093636495,0.943636444741867,1.03792121027628,1.03942323234675,Inf,Inf,Inf,Inf,Inf,Inf,Inf,3.46699999999692,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,3,0,1,0.5,0.1,2000,100,1,1000,1242,BUnYM,2019-02-26T18:54:48.967558Z
Gaussian,0.783201283462194,0.725687586872932,0.777150630021152,0.762013166785426,0.130056113158062,0.199558647662982,0.113838688009066,0.147817816276704,0.25669939021357,0.259093284735965,0.231407877524845,0.249066850824793,0.263035323076883,0.286287019043246,0.273107461226845,0.273677295118034,,,,,,,,2.74399999999878,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,3,0,1,0.5,0.1,2000,100,1,1000,1242,BUnYM,2019-02-26T18:54:48.967558Z
copula,0.55993810953344,0.511599187640034,0.575362383934761,0.548966560369411,0.226188027352398,0.309730865364099,0.282013291091959,0.272644061269486,0.521052987503724,0.461303844399635,0.44094578082134,0.474434204241566,0.504647564932906,0.477774752867001,0.445801954865248,0.476303942130682,,,,,,,,7.70000000000437,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,3,0,1,0.5,0.1,2000,100,1,1000,1242,BUnYM,2019-02-26T18:54:48.967558Z
empirical_sigma.01,0.775858450143035,0.807671822341579,0.835211444180852,0.806247238888489,0.0670766187265349,0.0607622959092447,0.0572154847967178,0.0616847998108325,0.343157424010515,0.298031783327163,0.255711953039462,0.298967053459046,0.491665809131677,0.45633067654354,0.371081956350223,0.442561218530065,0.1,0.1,0.1,0.1,0.1,0.1,,3.15200000000186,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,7,0,1,0.5,0.1,2000,100,1,1000,1241,uLJ8B,2019-02-26T18:51:04.335934Z
empirical_AIC_each_k,0.484560603876967,0.669898347056585,0.492332061067089,0.548930337333547,0.145415493806996,0.150969012926638,0.156976883946793,0.151120463560142,0.789130152441563,0.511525588729367,0.787777764752817,0.696144501974582,1.36862404515855,0.706476209012549,1.20437068413265,1.13261894888646,0.00969221978067153,0.00969221978067153,0.00969221978067153,0.046496574852546,0.046496574852546,0.046496574852546,,2550.048,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,7,0,1,0.5,0.1,2000,100,1,1000,1241,uLJ8B,2019-02-26T18:51:04.335934Z
empirical_AIC_full,0.452262132366706,0.710162184108086,0.522022666343653,0.561482327606149,0.158127454869667,0.0993217310967425,0.144311728280107,0.133920304748839,0.838578638409519,0.449132738622061,0.741705131708285,0.676472169579955,1.41066064840726,0.760006165756425,1.18974969575582,1.1603054993866,0.00982652326180529,0.0769296115728747,0.00899797498460931,0.0452918035621768,0.052520146997109,0.0428520023631666,,2130.389,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,7,0,1,0.5,0.1,2000,100,1,1000,1241,uLJ8B,2019-02-26T18:51:04.335934Z
empirical_independence,0,0,0,0,0.303977200018752,0.529398884766707,0.371441824564284,0.401605969783248,1.53098532703775,1.54960020396218,1.55175795896956,1.5441144966565,1.54147086543676,1.35609977426498,1.44190457340296,1.4436513579955,Inf,Inf,Inf,Inf,Inf,Inf,Inf,3.18599999999424,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,7,0,1,0.5,0.1,2000,100,1,1000,1241,uLJ8B,2019-02-26T18:51:04.335934Z
Gaussian,0.904074367856595,0.881136501280326,0.919976012288109,0.90172896047501,0.0361303598034064,0.0570528443747938,0.0313391577162298,0.04150745396481,0.146860735298374,0.184190901859665,0.124177859840409,0.151743165666149,0.143148275923999,0.154598195238351,0.126964573973785,0.143701024371041,,,,,,,,2.87000000000262,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,7,0,1,0.5,0.1,2000,100,1,1000,1241,uLJ8B,2019-02-26T18:51:04.335934Z
copula,0.80511763292332,0.820045824138331,0.845862637832074,0.823675364964575,0.0645967727351431,0.0978427158190686,0.0479373789575277,0.0701256225039132,0.298362044492782,0.278857027619087,0.239183878518652,0.27213431687684,0.360709183584231,0.25905747999032,0.313287187887826,0.313698333846516,,,,,,,,7.36699999999837,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,7,0,1,0.5,0.1,2000,100,1,1000,1241,uLJ8B,2019-02-26T18:51:04.335934Z
empirical_sigma.01,0.826085324767148,0.746554676147348,0.818417900757154,0.797019300557217,0.060354227255964,0.377293424479029,0.115630499493346,0.184426050409446,0.242230334703242,0.281532957092474,0.220929842474443,0.24823104475672,0.546427060472102,0.511791196321063,0.371741965383017,0.481638849041301,0.1,0.1,0.1,0.1,0.1,0.1,,2.96600000000035,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,4,0,1,0.5,0.1,2000,100,1,1000,1242,Kzk3Y,2019-02-26T19:32:48.636514Z
empirical_AIC_each_k,0.643303192708835,0.540264850539429,0.643217763543651,0.608928602263972,0.156935957611665,0.516738469483099,0.247130865580982,0.306935097558582,0.496811363975083,0.510684490601347,0.434094790327116,0.480530214967849,0.936053086872391,0.752584331136284,0.689939656118455,0.797726690179836,0.0184716340242638,0.0184716340242638,0.0184716340242638,0.0554899005549236,0.0554899005549236,0.0554899005549236,,3188.944,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,4,0,1,0.5,0.1,2000,100,1,1000,1242,Kzk3Y,2019-02-26T19:32:48.636514Z
