rn,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_total,h_X_1,h_X_2,h_X_3,h_X_1_2,h_X_1_3,h_X_2_3,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,beta.scale,rho,lambda,omega,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
empirical_AIC_full,0.123551913062978,0.378834357462082,0.131266827188976,0.211217699238012,0.320366677756776,0.278192929881507,0.315159692918973,0.304573100185752,0.609366323618949,0.400175004399846,0.6233818666278,0.552261693805299,0.137617796135385,0.196227307112145,0.0325799824363345,0.0792011749632073,0.0656113421611041,0.0647342448134852,3025.49,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1242,bpYA1,2019-01-04T14:58:19.107690Z
empirical_independence,0.543479373651364,1.13170095562629,0.485148663393167,0.720109664223608,0.886533647950658,0.772707853851257,0.869519077540294,0.84292019311407,0.830210113094751,0.696818053435132,0.770866461651775,0.76697912102107,Inf,Inf,Inf,Inf,Inf,Inf,5.7489999999998,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1242,bpYA1,2019-01-04T14:58:19.107690Z
Gaussian,0.0974150126386651,0.180958231947062,0.0708397277160438,0.11640432410059,0.136784914055872,0.122025187770125,0.122157315873216,0.126989139233071,0.135927055061554,0.116649151192104,0.108495618785916,0.120700142177926,,,,,,,4.98999999999978,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1242,bpYA1,2019-01-04T14:58:19.107690Z
copula,0.191172945375467,0.339477336121608,0.12839831204607,0.219682864514382,0.274616123207566,0.234322783556559,0.223052731061857,0.243997212608661,0.279227019789387,0.244844259805524,0.199660626414862,0.243629729880939,,,,,,,11.2840000000015,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1242,bpYA1,2019-01-04T14:58:19.107690Z
empirical_sigma.01,0.178264162830158,0.224502990361371,0.191212292349636,0.197993148513721,0.167631157946927,0.138309391991096,0.124623932059769,0.143521493999264,0.302216537494561,0.167091670379462,0.216525323593368,0.235226966875478,0.1,0.1,0.1,0.1,0.1,0.1,4.69000000000051,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1243,AiEle,2019-01-04T14:54:50.222175Z
empirical_AIC_each_k,0.298536852568061,0.344600238909878,0.213537297986541,0.285558129821493,0.31025495417663,0.260223589569678,0.229807542648564,0.266762028798291,0.543395246995809,0.321978229637359,0.36978015821705,0.4224585244604,0.0154493252355131,0.0154493252355131,0.0154493252355131,0.0680954655594474,0.0680954655594474,0.0680954655594474,3490.041,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1243,AiEle,2019-01-04T14:54:50.222175Z
empirical_AIC_full,0.256005743266725,0.323820751455596,0.218460309864635,0.266095601528985,0.263521442373003,0.190521055300541,0.247814222885021,0.233952240186188,0.524529245301369,0.232606676026159,0.394462009839679,0.401894119692939,0.0711302117902512,0.045209557836435,0.0117629999459274,0.0580253595917939,0.0686790961040198,0.073911994808619,3397.815,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1243,AiEle,2019-01-04T14:54:50.222175Z
empirical_independence,0.777295924047853,1.28732198790682,1.16015090393444,1.0749229386297,0.706406898282958,0.74706307528415,0.831388069120365,0.761619347562491,0.716824363358147,0.731348619413415,0.762180186131448,0.736405968814422,Inf,Inf,Inf,Inf,Inf,Inf,4.84400000000096,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1243,AiEle,2019-01-04T14:54:50.222175Z
Gaussian,0.130669208609129,0.331976425797309,0.17381737357525,0.212154335993896,0.146445213556571,0.146756429081546,0.108808317733249,0.134003320123789,0.144712723597255,0.143718410331537,0.145281190772394,0.14518881155797,,,,,,,4.3119999999999,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1243,AiEle,2019-01-04T14:54:50.222175Z
copula,0.169525451501236,0.508837308009699,0.370564909900287,0.349642556470407,0.198477600207337,0.238532542998096,0.211446042681699,0.216152061962377,0.210585186033973,0.235530077817089,0.20635558936671,0.217783417672794,,,,,,,10.7849999999999,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1243,AiEle,2019-01-04T14:54:50.222175Z
empirical_sigma.01,0.0982062408858616,0.265328480413402,0.162145308324608,0.175226676541291,0.125173371856152,0.172164540033453,0.14476756869761,0.147368493529072,0.170938569508548,0.258321159225323,0.150692245378978,0.199150051106106,0.1,0.1,0.1,0.1,0.1,0.1,5.45299999999952,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1240,cnfgJ,2019-01-04T15:13:13.652143Z
empirical_AIC_each_k,0.145444163746031,0.389789272655963,0.208883773125903,0.248039069842632,0.170343452131018,0.230079507793272,0.187762630434078,0.196061863452789,0.240530317697945,0.34680079777088,0.218421770819564,0.274600880415768,0.0430943158495357,0.0430943158495357,0.0430943158495357,0.0727074689306078,0.0727074689306078,0.0727074689306078,3459.621,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1240,cnfgJ,2019-01-04T15:13:13.652143Z
empirical_AIC_full,0.170271432474405,0.343353495920866,0.198133757715106,0.237252895370126,0.172428088782556,0.221906251376478,0.185125891821682,0.193153410660239,0.237840827198845,0.341783548737404,0.214111460044015,0.270238589468449,0.0406638318968983,0.0557918502520924,0.038772565141004,0.0916335335889406,0.0708298150954855,0.0668210262933615,3202.259,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1240,cnfgJ,2019-01-04T15:13:13.652143Z
empirical_independence,0.963015545393714,0.930969968758956,0.608526813904654,0.834170776019108,0.723191919848609,0.841395535855913,0.697397128032575,0.753994861245699,0.758615566680633,0.852802021200759,0.758898795776673,0.791193224363934,Inf,Inf,Inf,Inf,Inf,Inf,6.00200000000041,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1240,cnfgJ,2019-01-04T15:13:13.652143Z
Gaussian,0.117951720858914,0.157524789783196,0.107136592741666,0.127537701127925,0.101688166786269,0.122826836993904,0.11823223196159,0.114249078580588,0.118417005511642,0.121018319277004,0.122486173621567,0.120591344863706,,,,,,,4.4310000000005,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1240,cnfgJ,2019-01-04T15:13:13.652143Z
copula,0.224800901896325,0.335177281744075,0.195604880397242,0.251861021345881,0.192520756419769,0.246858046079777,0.205686322103443,0.215021708200997,0.2099930170482,0.258400779981539,0.215976531797394,0.229544953619763,,,,,,,11.2420000000002,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1240,cnfgJ,2019-01-04T15:13:13.652143Z
empirical_sigma.01,0.127344985374164,0.126402203364952,0.153820822058798,0.135856003599305,0.179846172607021,0.238133094217111,0.19465032773139,0.204209864851841,0.225329505785919,0.568220180735427,0.469066244040076,0.444050132002957,0.1,0.1,0.1,0.1,0.1,0.1,5.13900000000012,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1244,AIFl9,2019-01-04T15:19:38.939872Z
empirical_AIC_each_k,0.194990483710308,0.162725263867305,0.297815584264151,0.218510443947255,0.266275927660647,0.287685963255123,0.295462375744563,0.283141422220111,0.327381475714334,0.570561737584846,0.522473841226092,0.483541202652055,0.0224909708499123,0.0224909708499123,0.0224909708499123,0.0922833909725004,0.0922833909725004,0.0922833909725004,3692.515,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1244,AIFl9,2019-01-04T15:19:38.939872Z
empirical_AIC_full,0.175892969170732,0.155115842776965,0.285744587970693,0.205584466639463,0.239467102494142,0.256033329422875,0.300596917776059,0.265365783231026,0.268506874795153,0.551468793965906,0.524414049182138,0.465071180956155,0.0267413516729638,0.158520811904569,0.0203395835536703,0.104418924255585,0.0846465861419171,0.093199065679332,3117.394,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1244,AIFl9,2019-01-04T15:19:38.939872Z
empirical_independence,0.645220189729413,0.493515557312209,1.09512191038464,0.744619219142089,0.819952992186301,0.862245770668769,0.950685179902663,0.877627980919245,0.7455402282139,0.894695146028493,1.01665387516752,0.891223682789145,Inf,Inf,Inf,Inf,Inf,Inf,5.53700000000026,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1244,AIFl9,2019-01-04T15:19:38.939872Z
Gaussian,0.0804453220635817,0.105427773462547,0.160835098591954,0.115569398039361,0.0970364543155592,0.185933480945047,0.16080971382054,0.147926549693716,0.103361465554621,0.190315718412893,0.190987083973485,0.170329445403971,,,,,,,4.41500000000087,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1244,AIFl9,2019-01-04T15:19:38.939872Z
copula,0.154891528047986,0.114156489671377,0.273952613277831,0.181000210332398,0.181064039983699,0.25598507919424,0.259760454790553,0.232269857989497,0.174448125037714,0.32566120532576,0.305314167440022,0.278161215707074,,,,,,,11.4259999999995,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1244,AIFl9,2019-01-04T15:19:38.939872Z
empirical_sigma.01,0.288270482553425,0.134477427841316,0.0753533488211857,0.166033753071976,0.212379721878235,0.193159710361462,0.19850300612987,0.201347479456522,0.342124148823603,0.23433174852903,0.356113797752,0.314630114682729,0.1,0.1,0.1,0.1,0.1,0.1,5.99499999999898,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1242,yJcO7,2019-01-04T16:23:31.444323Z
empirical_AIC_each_k,1.7154111071756,0.262916716710906,0.136431864823945,0.704919896236817,0.386499433628794,0.357597990254111,0.401971366729957,0.382022930204287,0.531967573550586,0.442094547762336,0.48870095674992,0.487676771263295,0.0111561773912556,0.0111561773912556,0.0111561773912556,0.0513796878421228,0.0513796878421228,0.0513796878421228,3398.215,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1242,yJcO7,2019-01-04T16:23:31.444323Z
empirical_AIC_full,0.150423907415101,0.183391145518744,0.0905211768958429,0.14144540994323,0.317093768147123,0.239790659226235,0.272381298006722,0.276421908460027,0.460431317454373,0.29303072789632,0.457332922484986,0.410953540254571,0.0241097179833112,0.0602993940421921,0.0967475996127924,0.057712774897267,0.0511663983387676,0.0435067279771049,2514.234,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1242,yJcO7,2019-01-04T16:23:31.444323Z
empirical_independence,0.980729133739726,0.655604865088203,0.501256245296954,0.712530081374961,1.10895055477213,0.955039616542319,1.08039492516266,1.04812836549237,1.01177993813969,0.809060018152727,0.946313624945032,0.925566689900425,Inf,Inf,Inf,Inf,Inf,Inf,4.54000000000087,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1242,yJcO7,2019-01-04T16:23:31.444323Z
Gaussian,0.223314588826264,0.0583958877316635,0.0335627747218448,0.105091083759924,0.111870921526443,0.111670733041606,0.0800140390213639,0.101185231196471,0.0932226898332568,0.099392771752656,0.0829738505572599,0.0930204088605074,,,,,,,3.91400000000067,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1242,yJcO7,2019-01-04T16:23:31.444323Z
copula,0.183013916391055,0.104369633730749,0.0676445578177588,0.118342702646521,0.20999597089506,0.189253082873351,0.178909246788032,0.192719433518814,0.254333658053698,0.248195374886657,0.16270313117035,0.225270175647587,,,,,,,9.75299999999697,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1242,yJcO7,2019-01-04T16:23:31.444323Z
empirical_sigma.01,0.0916024003863958,0.089810851646815,0.0741784983099747,0.0851972501143952,0.260464083035716,0.223255147873293,0.214116824117441,0.23261201834215,0.393435897082053,0.296461518400467,0.326901501374882,0.34079178465603,0.1,0.1,0.1,0.1,0.1,0.1,5.42200000000048,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1241,QGxDB,2019-01-04T16:15:34.190829Z
empirical_AIC_each_k,0.142916305858879,0.194682977046378,0.199539094147296,0.179046125684185,0.438531826701588,0.40889872706495,0.364732320522898,0.404054291429812,0.677266579386324,0.608731446884943,0.603848135793619,0.629459657278462,0.0141184385328727,0.0141184385328727,0.0141184385328727,0.0551803134160611,0.0551803134160611,0.0551803134160611,3712.769,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1241,QGxDB,2019-01-04T16:15:34.190829Z
empirical_AIC_full,0.148149667292738,0.180319018676635,0.203986248573057,0.17748497818081,0.436040208318664,0.389887899237373,0.357204149873687,0.394377419143241,0.653518078283386,0.599063283720402,0.57480323807124,0.608835623232867,0.0128020778271962,0.01747990716057,0.0207140729162433,0.0492972133109871,0.0634322578317343,0.0537725223735762,3659.665,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1241,QGxDB,2019-01-04T16:15:34.190829Z
empirical_independence,0.356001472080904,0.832674585332446,0.703400488346739,0.63069218192003,1.07798860422628,1.10349208392932,1.06474052050157,1.08207373621906,0.993826679489968,0.948134505676024,0.977177360154596,0.97010269362579,Inf,Inf,Inf,Inf,Inf,Inf,5.54900000000271,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1241,QGxDB,2019-01-04T16:15:34.190829Z
Gaussian,0.0250192822030318,0.0795917667840191,0.0781643460892902,0.0609251316921137,0.0885235088896447,0.151788298501818,0.0916429523802531,0.110651586590572,0.0774262305970015,0.129682846708431,0.0883106196227805,0.104814415132711,,,,,,,5.16199999999662,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1241,QGxDB,2019-01-04T16:15:34.190829Z
copula,0.0632961746403077,0.16240594778363,0.0775848937603775,0.101095672061438,0.212123613801581,0.212046233843429,0.153992237035817,0.192720694893609,0.249602075371563,0.229036727436264,0.187461539756212,0.22446642948967,,,,,,,11.6080000000002,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1241,QGxDB,2019-01-04T16:15:34.190829Z
empirical_sigma.01,0.393988048279854,0.141194103652808,0.345132478067109,0.293438209999923,0.177900965476482,0.175880223310306,0.161052688961904,0.171611292582897,0.188381169582969,0.201586518426685,0.178454815037878,0.189225026835944,0.1,0.1,0.1,0.1,0.1,0.1,5.67500000000109,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1243,wR6MK,2019-01-04T16:50:13.322603Z
empirical_AIC_each_k,0.669981538885693,0.23570233813107,1.91357477051567,0.93975288251081,0.315279293378225,0.269102779117488,0.236166306036995,0.27351612617757,0.334836206061809,0.262987822469198,0.283704210575862,0.296189257492487,0.0108922355700178,0.0108922355700178,0.0108922355700178,0.0501119278621563,0.0501119278621563,0.0501119278621563,3426.951,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1243,wR6MK,2019-01-04T16:50:13.322603Z
empirical_AIC_full,0.611795508430304,0.213993986172801,3.5663907885392,1.46406009438077,0.325658439807387,0.256989581780134,0.273333492724491,0.285327171437337,0.36400641291288,0.290959378552658,0.375745541417313,0.345701164096467,0.0109091390589278,0.0318927622619807,0.0074044675962094,0.0595352467566393,0.0487612947669181,0.0463418267678582,3121.678,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1243,wR6MK,2019-01-04T16:50:13.322603Z
empirical_independence,1.51310443724807,1.33624184417633,5.08285955647246,2.64406861263229,0.874264777794418,0.953769500746458,1.06456225209958,0.964198843546817,0.846552233950404,0.897253155909065,0.936538442853025,0.89463277065229,Inf,Inf,Inf,Inf,Inf,Inf,3.24199999999837,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1243,wR6MK,2019-01-04T16:50:13.322603Z
Gaussian,0.318543417929769,0.100198058383527,0.291865450030157,0.236868975447818,0.130418026825424,0.117922216290098,0.0672510468575983,0.105197096657707,0.119492210909662,0.0945319098770002,0.0824055689294383,0.103360300182378,,,,,,,2.95300000000134,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1243,wR6MK,2019-01-04T16:50:13.322603Z
copula,0.322441181267361,0.218937461701327,0.467701366243252,0.336360003070646,0.172672661864507,0.176584040140682,0.145545701452171,0.164934134485787,0.169767954841586,0.183182783422431,0.14386588221441,0.166425387095623,,,,,,,7.43999999999869,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1243,wR6MK,2019-01-04T16:50:13.322603Z
empirical_sigma.01,0.196800274380731,0.183218171181491,0.102527321684439,0.16084858908222,0.18730664285234,0.187864058601863,0.158692651603431,0.177954451019211,0.431989886740201,0.299284809404163,0.260619758830196,0.337819540607726,0.1,0.1,0.1,0.1,0.1,0.1,5.40599999999904,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1240,omwrF,2019-01-04T17:04:51.681789Z
empirical_AIC_each_k,0.572523293638603,0.514962728566259,0.586075294838318,0.557853772347727,0.276733466201895,0.270620901378806,0.304891826909876,0.284082064830193,0.57598733351069,0.373021063985527,0.655166813303477,0.546137679132495,0.0131838914919004,0.0131838914919004,0.0131838914919004,0.0451144550095814,0.0451144550095814,0.0451144550095814,3838.337,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1240,omwrF,2019-01-04T17:04:51.681789Z
empirical_AIC_full,0.535424427343005,0.572651640785679,0.727321219485581,0.611799095871421,0.280607111721958,0.288880496259212,0.302983766320342,0.290823791433837,0.576793570310813,0.404353028641659,0.661513280200355,0.556118330383188,0.0128992582158153,0.00846731458075044,0.0156394752418881,0.0447525017464317,0.0421844864794313,0.0508762939001978,3189.516,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1240,omwrF,2019-01-04T17:04:51.681789Z
empirical_independence,1.22142653211521,1.66231676744599,0.973882601904866,1.28587530048869,0.903129808331415,1.04887304848571,0.889876260482668,0.947293039099932,0.908443401018484,0.997991657294916,0.918170067955025,0.941999524237183,Inf,Inf,Inf,Inf,Inf,Inf,3.11100000000079,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1240,omwrF,2019-01-04T17:04:51.681789Z
Gaussian,0.136735759838977,0.0872551290386441,0.192642906546361,0.138877931807994,0.080291102554497,0.0789172158562568,0.0742853846831597,0.0778312343646378,0.0738980177552505,0.0766997341424054,0.0721829953797284,0.0740794405788459,,,,,,,2.93800000000192,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1240,omwrF,2019-01-04T17:04:51.681789Z
copula,0.118988951241326,0.174007106301591,0.611052645516339,0.301349567686419,0.154732896756925,0.183874561664019,0.162477146311551,0.167028201577498,0.162954033318738,0.194498900462597,0.185009081463498,0.181116717996415,,,,,,,7.33899999999994,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1240,omwrF,2019-01-04T17:04:51.681789Z
empirical_sigma.01,0.0791695777783469,0.21339790658172,0.17436083859666,0.155642774318909,0.201743465635458,0.218376787987828,0.248966548848448,0.223028934157245,0.452543187453208,0.329658541466424,0.644052725216836,0.491444780387292,0.1,0.1,0.1,0.1,0.1,0.1,4.92399999999907,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1244,mFMo1,2019-01-04T17:13:45.304237Z
empirical_AIC_each_k,0.132804606952681,0.289107942104468,0.411683984255063,0.277865511104071,0.346493181851434,0.390529340546614,0.379203470570705,0.372075330989584,0.547147810368773,0.641540521394109,0.768478266361588,0.656720997737853,0.017512191163358,0.017512191163358,0.017512191163358,0.0575789396967169,0.0575789396967169,0.0575789396967169,3698.688,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1244,mFMo1,2019-01-04T17:13:45.304237Z
empirical_AIC_full,0.111769858848391,0.301560756471537,0.371972889050244,0.261767834790057,0.314186636303367,0.390383013932584,0.3856387388231,0.363402796353017,0.526418775137826,0.646687024480831,0.785295993944379,0.660023088153282,0.0306273046241408,0.0176333758765955,0.0142013997244919,0.0530474101200704,0.0544423292755225,0.068002477298371,2803.628,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1244,mFMo1,2019-01-04T17:13:45.304237Z
empirical_independence,0.63445302290347,2.33192913056692,1.16791620488371,1.3780994527847,1.011708519603,1.06386167025442,1.17053075413381,1.08203364799708,0.897539656046139,1.05192786207098,1.19554402101602,1.05392215351358,Inf,Inf,Inf,Inf,Inf,Inf,2.77499999999782,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1244,mFMo1,2019-01-04T17:13:45.304237Z
Gaussian,0.0344400291723419,0.244605218058471,0.213563878595833,0.164203041942215,0.0674420925291853,0.182135376147663,0.175371042729844,0.141649503802231,0.0606260716564561,0.231709768010547,0.225227562430231,0.196367051068855,,,,,,,2.52100000000064,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1244,mFMo1,2019-01-04T17:13:45.304237Z
copula,0.0879386113109555,0.28836800354973,0.108383523984787,0.161563379615157,0.171262221777417,0.200032615988872,0.206129886813937,0.192474908193408,0.183778354175498,0.251875338097451,0.277163884953729,0.24053222000692,,,,,,,7.4429999999993,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1244,mFMo1,2019-01-04T17:13:45.304237Z
empirical_sigma.01,0.0510183187486414,0.069037696878419,0.0378732367690727,0.0526430841320444,0.183922538166466,0.18587659360561,0.181877307807173,0.183892146526416,0.214241931507084,0.190485240527363,0.324610793436094,0.249205314760702,0.1,0.1,0.1,0.1,0.1,0.1,4.79200000000128,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1242,LKr7q,2019-01-04T18:02:38.824218Z
