rn,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_total,h_X_1,h_X_2,h_X_3,h_X_1_2,h_X_1_3,h_X_2_3,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,beta.scale,rho,lambda,omega,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
empirical_AIC_each_k,0.0583455608144962,0.171934301380014,0.634754502187351,0.288344788127287,0.0717617763470156,0.120447375648557,0.11015917224931,0.100789441414961,0.0927781844827067,0.0976109882132867,0.0842834593147655,0.0937937601645961,0.197230016779896,0.197230016779896,0.197230016779896,0.147843374945511,0.147843374945511,0.147843374945511,1062.086,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1238,aBZHp,2019-01-07T21:13:36.476524Z
empirical_AIC_full,0.0911841634637965,0.268806930451649,0.602303142125172,0.320764745346873,0.100407864344342,0.139557930777405,0.112277290618911,0.117414361913553,0.117019163575003,0.136299408062926,0.102711137855939,0.120198182660661,0.0757888631678429,0.281463367179971,0.192402173476105,0.748441755975441,0.0855527682303624,0.171151094942805,1211.476,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1238,aBZHp,2019-01-07T21:13:36.476524Z
empirical_independence,0.367537737131678,1.78045910359096,4.15786616147861,2.10195433406708,0.434245879815734,0.849306450995495,0.833631344193319,0.705727891668183,0.388406106553756,0.746461935638674,0.614789445128963,0.629765326989925,Inf,Inf,Inf,Inf,Inf,Inf,2.78899999999703,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1238,aBZHp,2019-01-07T21:13:36.476524Z
Gaussian,0.0945709567710415,0.287289153474659,0.50972266970131,0.297194259982337,0.103153254992227,0.115278959099905,0.104855116302574,0.107762443464902,0.143832647088961,0.134441300554254,0.110549496729454,0.130037099438028,,,,,,,2.54499999999825,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1238,aBZHp,2019-01-07T21:13:36.476524Z
copula,0.121688951705287,0.330001675733294,0.659161684986462,0.370284104141681,0.121300128052163,0.179232494328804,0.187657223224644,0.162729948535204,0.112518639215174,0.163943047565144,0.148505713943328,0.145829343170213,,,,,,,5.76900000000023,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1238,aBZHp,2019-01-07T21:13:36.476524Z
treeSHAP,0.373049360977561,1.93328827086055,3.9413128078604,2.08255014656617,0.441090580675408,0.898083399565692,0.821763103645178,0.720312361295426,0.366746935650707,0.810290474686112,0.602166074103213,0.649672098262799,,,,,,,0.00500000000465661,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1238,aBZHp,2019-01-07T21:13:36.476524Z
empirical_sigma.01,0.0913970828758228,0.166788166654698,0.23189236384156,0.16335920445736,0.104838830743032,0.126357286887822,0.114231602686248,0.115142573439034,0.0965988237293996,0.15414837870939,0.121497092305644,0.12618511065817,0.1,0.1,0.1,0.1,0.1,0.1,2.7699999999968,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1238,7jg8L,2019-01-07T21:52:09.674579Z
empirical_AIC_each_k,0.0967109058227773,0.181651016341036,0.244526101487258,0.17429600788369,0.125758225712883,0.176194079821156,0.171390471614672,0.157780925716237,0.158446772487765,0.411147994399877,0.420577544927437,0.351239042540426,0.101100486351627,0.101100486351627,0.101100486351627,0.096592546319992,0.096592546319992,0.096592546319992,879.116000000002,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1238,7jg8L,2019-01-07T21:52:09.674579Z
empirical_AIC_full,0.104409973939366,0.177195015617352,0.281327808520215,0.187644266025645,0.117634521000779,0.148918439471201,0.15384092343451,0.140131294635497,0.104756066857453,0.185701151974594,0.14234141351636,0.148384729713374,0.105272566839757,0.12756837067586,0.0568748454808267,0.206839805718511,0.0640127109388376,0.105959500502763,1246.36,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1238,7jg8L,2019-01-07T21:52:09.674579Z
empirical_independence,0.59865434974047,5.45276932102532,2.49303972996193,2.84815446690924,0.984375578863658,2.35257722588019,1.60245960718816,1.64647080397733,0.875196077063307,1.8914491384108,1.18965644693967,1.4902285435685,Inf,Inf,Inf,Inf,Inf,Inf,2.8859999999986,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1238,7jg8L,2019-01-07T21:52:09.674579Z
Gaussian,0.0639845648683177,0.164966402761706,0.246436355434279,0.158462441021434,0.0788399702187357,0.0847997017851705,0.132566444024243,0.0987353720093831,0.0828335751670384,0.07074681985031,0.143259173141125,0.106322502219428,,,,,,,2.69499999999971,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1238,7jg8L,2019-01-07T21:52:09.674579Z
copula,0.0688982417225253,0.572598778524104,0.409613890933342,0.350370303726657,0.0960315486078522,0.159915619487251,0.144425892015444,0.133457686703516,0.0911915378185839,0.119937824323176,0.109753816742392,0.110669064849286,,,,,,,5.54899999999907,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1238,7jg8L,2019-01-07T21:52:09.674579Z
treeSHAP,0.642546638744156,5.44738887091009,2.23944966712936,2.77646172559454,1.16238832031429,2.51592909566063,1.54816917265997,1.74216219621163,0.916862096634813,1.98085728824816,1.18378185254276,1.53842639038938,,,,,,,0.00500000000465661,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1238,7jg8L,2019-01-07T21:52:09.674579Z
empirical_sigma.01,0.0682097483306861,0.291907056367112,0.611103271518875,0.323740025405558,0.1146982744744,0.200444283541911,0.149006189073293,0.154716249029868,0.227750705084633,0.311304887554605,0.196262992372687,0.25151871296235,0.1,0.1,0.1,0.1,0.1,0.1,2.85800000000017,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1242,XvrJJ,2019-01-07T21:47:47.796450Z
empirical_AIC_each_k,0.0573618983272756,0.244859027356374,0.557926280837445,0.286715735507032,0.08989945522784,0.158405042048656,0.126346720040591,0.124883739105696,0.18537103433593,0.271919516558173,0.161768959772508,0.212861410141115,0.157366623910999,0.157366623910999,0.157366623910999,0.14564877694688,0.14564877694688,0.14564877694688,1216.973,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1242,XvrJJ,2019-01-07T21:47:47.796450Z
empirical_AIC_full,0.0745825147759014,0.337117015040708,0.633526496062579,0.348408675293063,0.126819269090562,0.218462199659554,0.149626248348153,0.164969239032757,0.211103450267668,0.336640076633584,0.216164570286682,0.263196501023026,0.164197399684508,0.220641037853261,0.102527464769349,0.522082783195299,0.0726383250083214,0.177654725968753,1242.383,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1242,XvrJJ,2019-01-07T21:47:47.796450Z
empirical_independence,0.390102085181194,1.85500774366865,3.78839619338789,2.01116867407925,0.531078580224673,1.02593206266018,0.878292322505283,0.811767655130044,0.576052480892028,1.04786394593388,0.573641180584228,0.790920170351,Inf,Inf,Inf,Inf,Inf,Inf,3.03199999999924,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1242,XvrJJ,2019-01-07T21:47:47.796450Z
Gaussian,0.0814654022771665,0.201896975387382,0.510734846641372,0.26469907476864,0.101980897079797,0.120657046553634,0.103316024012207,0.108651322548546,0.101434058485776,0.0989972541735101,0.0731534958028023,0.0921744897442162,,,,,,,2.7400000000016,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1242,XvrJJ,2019-01-07T21:47:47.796450Z
copula,0.149188181113712,0.330866638543789,0.663992762835428,0.38134919416431,0.174299888543467,0.24595741844257,0.170057118146138,0.196771475044058,0.165164388149685,0.228762503707464,0.118723639191874,0.179564391338072,,,,,,,5.73500000000058,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1242,XvrJJ,2019-01-07T21:47:47.796450Z
treeSHAP,0.427475126326773,2.23321877536738,3.71317796227877,2.12462395465764,0.653109758317705,1.21151888713455,0.881355689690037,0.915328111714096,0.641752264813887,1.14247561219259,0.570554057982902,0.85384115532997,,,,,,,0.0119999999988067,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1242,XvrJJ,2019-01-07T21:47:47.796450Z
empirical_sigma.01,0.0547839514150298,0.491984345010364,0.128685790829245,0.225151362418213,0.108356802542683,0.161661405699726,0.149116920971773,0.139711709738061,0.150440738763933,0.256699248110402,0.20906082586506,0.210481525210558,0.1,0.1,0.1,0.1,0.1,0.1,3.14199999999983,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1242,6rrks,2019-01-07T22:29:26.837369Z
empirical_AIC_each_k,0.0611540020771823,0.625037301282008,0.138982539203637,0.275057947520942,0.120160968325362,0.211716237759405,0.176896713581895,0.169591306555554,0.149720886829357,0.346404382894842,0.318082318580064,0.286498905281341,0.109849130874149,0.109849130874149,0.109849130874149,0.102072273472826,0.102072273472826,0.102072273472826,933.025000000002,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1242,6rrks,2019-01-07T22:29:26.837369Z
empirical_AIC_full,0.0669952098472145,0.464156949758107,0.154988999329673,0.228713719644998,0.125064152215405,0.185044759866722,0.172633867216835,0.16091425976632,0.150216596028378,0.265425917454182,0.244972575239559,0.226579990514449,0.0981388892169822,0.169900206743451,0.102746836468775,0.157797515169803,0.0640686959028013,0.109734903704587,1010.661,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1242,6rrks,2019-01-07T22:29:26.837369Z
empirical_independence,0.593375393529372,8.57807948808203,1.72810487858834,3.63318658673325,1.30329654970458,2.50304021928993,1.49651809304596,1.76761828734682,1.27117337864731,2.30593760538118,1.02638323479135,1.70938399856473,Inf,Inf,Inf,Inf,Inf,Inf,2.94599999999991,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1242,6rrks,2019-01-07T22:29:26.837369Z
Gaussian,0.061436411326224,0.677609562921071,0.15781518448756,0.298953719578285,0.088650973291988,0.0908721629036094,0.11636563278766,0.0986295896610858,0.0713114673250551,0.0767374961402048,0.11657692188699,0.0910599486627199,,,,,,,2.54699999999866,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1242,6rrks,2019-01-07T22:29:26.837369Z
copula,0.0805555705816425,0.410256171051305,0.209219205744322,0.233343649125757,0.151416340172927,0.211410066323132,0.134218513752712,0.165681640082924,0.179618037745491,0.260144034565734,0.124754398269533,0.198346612241159,,,,,,,5.62199999999939,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1242,6rrks,2019-01-07T22:29:26.837369Z
treeSHAP,0.661514953092577,9.41039139936333,1.72268463618962,3.93153032954851,1.42759292573742,2.69710793107766,1.53338991779877,1.88603025820461,1.34083072433484,2.43636430784488,1.0779373221044,1.81032503795762,,,,,,,0.00800000000162982,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1242,6rrks,2019-01-07T22:29:26.837369Z
empirical_sigma.01,0.0643099063758752,0.294706654878939,0.181963151415076,0.180326570889963,0.135334152579748,0.183603612323547,0.139784281631253,0.152907348844849,0.13585607041251,0.217274326046156,0.126706681825956,0.165932738800293,0.1,0.1,0.1,0.1,0.1,0.1,3.26599999999598,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1238,4t2vP,2019-01-07T22:28:13.745906Z
empirical_AIC_each_k,0.0764549688034939,0.272455472497426,0.163143369747793,0.170684603682904,0.173514193913118,0.216046281351339,0.153036005609095,0.180865493624517,0.301293040679243,0.403060023376074,0.23209322285395,0.319958887047032,0.0604931111986631,0.0604931111986631,0.0604931111986631,0.0646408642364528,0.0646408642364528,0.0646408642364528,1133.578,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1238,4t2vP,2019-01-07T22:28:13.745906Z
empirical_AIC_full,0.0879996916990293,0.243557579255499,0.155871882180091,0.162476384378207,0.175394453501647,0.206238576622691,0.177934255700881,0.186522428608406,0.240631973151821,0.330467003957998,0.257457911133857,0.278342628671292,0.0444947493611014,0.100051523816664,0.0391982560161445,0.13485340071608,0.0503367678943615,0.0606550729312762,1305.818,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1238,4t2vP,2019-01-07T22:28:13.745906Z
empirical_independence,0.959020534893079,4.73542162418242,1.13873053659418,2.27772423188989,2.37945136983528,4.52808545696711,2.2646926383496,3.05740982171733,1.87417603293314,3.72674979488596,1.91050580947016,2.83855649997902,Inf,Inf,Inf,Inf,Inf,Inf,2.92199999999866,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1238,4t2vP,2019-01-07T22:28:13.745906Z
Gaussian,0.0244373163546958,0.0652141787285355,0.103740883860454,0.0644641263145617,0.0533182031501051,0.0771332830145262,0.0899895590806006,0.0734803484150773,0.0463067049268382,0.0541868831439667,0.0766951572321279,0.0621398241934839,,,,,,,2.62399999999616,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1238,4t2vP,2019-01-07T22:28:13.745906Z
copula,0.042280569845363,0.148165668418645,0.16484939948754,0.118431879250516,0.0885198785522447,0.136091893069313,0.116767954746865,0.113793242122808,0.0897104056231521,0.116459126165015,0.0873903660058294,0.100334065846329,,,,,,,5.43700000000536,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1238,4t2vP,2019-01-07T22:28:13.745906Z
treeSHAP,0.953115525880834,4.86782877754965,1.27348678619072,2.36481036320707,2.48850801180578,4.60178309653569,2.22631122887922,3.1055341124069,1.93203493965087,3.70043744909052,1.8266880917766,2.83006275031634,,,,,,,0.00499999999738066,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1238,4t2vP,2019-01-07T22:28:13.745906Z
empirical_sigma.01,0.0607644921835997,0.12212544185657,3.50823753009796,1.23037582137938,0.0826384726320488,0.128767984085983,0.117740592803537,0.109715683173856,0.100147365617091,0.177100524795584,0.208461333235819,0.16876720095258,0.1,0.1,0.1,0.1,0.1,0.1,3.22599999999511,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1239,iRRJd,2019-01-07T23:09:31.347860Z
empirical_AIC_each_k,0.0554810376661357,0.120821066071839,2.74875975189506,0.975020618544346,0.0762231939325532,0.138933972071331,0.127118865277568,0.114092010427151,0.0948210661647904,0.178475922036454,0.236306616871061,0.180985337933867,0.18541270185499,0.18541270185499,0.18541270185499,0.195490993296721,0.195490993296721,0.195490993296721,1098.678,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1239,iRRJd,2019-01-07T23:09:31.347860Z
empirical_AIC_full,0.0604170130296544,0.127773343004705,4.1474291059376,1.44520648732399,0.0781418731726011,0.138318072584835,0.122749602232146,0.113069849329861,0.0837702328327024,0.184075485186835,0.197914792513986,0.164816630804332,0.214478991092058,0.296936223762367,0.103887204997355,5.9920908040049,0.116306698415422,0.212405979549061,1088.781,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1239,iRRJd,2019-01-07T23:09:31.347860Z
empirical_independence,0.244885953640575,0.575510797122251,6.31047342696398,2.37695672590894,0.336565148771338,0.524352608547422,0.510679697533298,0.457199151617353,0.311440224795347,0.624498522808545,0.437019812246597,0.481470106515477,Inf,Inf,Inf,Inf,Inf,Inf,2.82499999999709,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1239,iRRJd,2019-01-07T23:09:31.347860Z
Gaussian,0.09955560268417,0.273501731517725,0.560988083058244,0.311348472420046,0.115804893861005,0.188918240650306,0.13071937991864,0.145147504809984,0.0869164433029229,0.122323737015704,0.12312737529202,0.116075994407659,,,,,,,2.61999999999534,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1239,iRRJd,2019-01-07T23:09:31.347860Z
copula,0.0998474634469139,0.191170089981537,0.665408497841222,0.318808683756558,0.121614202897894,0.149705293990662,0.120126813279408,0.130482103389321,0.107986114763876,0.209646267709632,0.125452118773791,0.154305746390806,,,,,,,5.68600000000151,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1239,iRRJd,2019-01-07T23:09:31.347860Z
treeSHAP,0.247410232870351,0.690242762087181,6.38474781958054,2.44080027151269,0.346606036482842,0.601718630634346,0.523126304630034,0.490483657249074,0.368515841543111,0.72533123904084,0.436905297072931,0.542016285959172,,,,,,,0.00600000000122236,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1239,iRRJd,2019-01-07T23:09:31.347860Z
empirical_sigma.01,0.0760473973876042,0.20471154634621,0.0899899694874853,0.123582971073767,0.135350716462612,0.196466129604171,0.153535655073107,0.16178416704663,0.113853904173841,0.251211840446011,0.183151563635222,0.192230398767596,0.1,0.1,0.1,0.1,0.1,0.1,2.84100000000035,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1242,r1YBJ,2019-01-07T23:02:32.475444Z
empirical_AIC_each_k,0.0767783462949635,0.187459643029798,0.090722457151442,0.118320148825401,0.173999322442633,0.235204048254517,0.215959912989026,0.208387761228725,0.295172721981553,0.433476858471744,0.407249956851851,0.382926527416051,0.0590420099171159,0.0590420099171159,0.0590420099171159,0.0680833371827473,0.0680833371827473,0.0680833371827473,1295.571,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1242,r1YBJ,2019-01-07T23:02:32.475444Z
empirical_AIC_full,0.0689293528306556,0.215993887207431,0.176020008650404,0.15364774956283,0.151879446490836,0.242291673531439,0.258444331469266,0.217538483830513,0.189021856077359,0.408295386929138,0.399454622516366,0.349378576216925,0.0660490103531449,0.0852741278572368,0.01259287704857,0.208602917382839,0.053303101752926,0.0652318919684278,1487.98,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1242,r1YBJ,2019-01-07T23:02:32.475444Z
empirical_independence,0.912840505993755,5.45134063663927,1.19134724563831,2.51850946275711,2.49933790107336,4.86434327638889,2.56314875069313,3.30894330938513,2.35484909916408,4.49441754977473,2.11278151741454,3.34912753271496,Inf,Inf,Inf,Inf,Inf,Inf,3.02300000000105,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1242,r1YBJ,2019-01-07T23:02:32.475444Z
Gaussian,0.0485916526793871,0.190106239537917,0.0848642164435058,0.10785403622027,0.0828083012968218,0.0769652921702372,0.0940350777166877,0.0846028903945822,0.0826857435170639,0.0707236572259417,0.0923223049835229,0.0824156074397653,,,,,,,2.71299999999974,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1242,r1YBJ,2019-01-07T23:02:32.475444Z
copula,0.0595494948970118,0.176177534262594,0.104410503302547,0.113379177487384,0.0965389064575442,0.154070019734913,0.102268059044454,0.117625661745637,0.132575227425286,0.205151495993238,0.11240773004542,0.15687642410718,,,,,,,5.66999999999825,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1242,r1YBJ,2019-01-07T23:02:32.475444Z
treeSHAP,0.923146183510209,5.72525123600295,1.27792520761723,2.64210754237679,2.65136568722774,5.11082302118968,2.63378023624369,3.4653229815537,2.40052118720107,4.51225947061685,2.07556596677896,3.38145207185929,,,,,,,0.00600000000122236,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1242,r1YBJ,2019-01-07T23:02:32.475444Z
empirical_sigma.01,0.057373433445024,0.441414375024867,1.64729723088017,0.715361679783355,0.0850181870457525,0.119573270124506,0.133522451151819,0.112704636107359,0.225467466412334,0.115859989283469,0.153628293166193,0.17177925802362,0.1,0.1,0.1,0.1,0.1,0.1,2.92799999999988,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1239,JNn0d,2019-01-07T23:46:39.579210Z
empirical_AIC_each_k,0.0516469035108951,0.209940255899817,2.53042413774054,0.93067043238375,0.0749638145387159,0.147903566998445,0.148637873080842,0.123835084872668,0.192878224883796,0.0949231106229924,0.15417563774277,0.156108164733555,0.193480408430447,0.193480408430447,0.193480408430447,0.15464793248552,0.15464793248552,0.15464793248552,1004.64,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1239,JNn0d,2019-01-07T23:46:39.579210Z
empirical_AIC_full,0.0723382131388816,0.434958738198412,2.74597139235188,1.08442278122972,0.101873437101905,0.128950385130231,0.164005527010257,0.131609783080798,0.234976952641108,0.125663151691823,0.198245027867396,0.19280037075811,0.076604489282347,0.275707527651408,0.160738422877968,0.794246849468458,0.0998766492756045,0.173113794006105,1091.225,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1239,JNn0d,2019-01-07T23:46:39.579210Z
empirical_independence,0.297492797623122,3.97282500766741,15.3750756831448,6.54846449614512,0.41065173066971,0.873034675467951,0.73861480179192,0.674100402643194,0.421728287236992,0.907251501981192,0.590982356468628,0.696349808133309,Inf,Inf,Inf,Inf,Inf,Inf,2.86800000000221,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1239,JNn0d,2019-01-07T23:46:39.579210Z
